Ref.No,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
22322,240000,2,2,1,28,-1,0,0,0,-1,-1,5740,5639,3428,4634,0
8010,20000,1,1,2,28,0,0,0,-2,-2,-2,19849,20650,0,0,0
21947,340000,2,3,2,28,0,0,0,0,0,0,1830,4777,7681,12519,0
8694,240000,1,2,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0
16419,200000,2,2,1,46,0,0,0,0,0,0,47403,37835,30212,26302,0
17790,20000,1,2,2,27,-1,2,-1,-1,-1,-1,780,390,390,0,0
19549,80000,2,2,2,24,2,0,0,0,0,0,81228,76590,73327,69760,1
2559,50000,1,2,2,39,0,0,0,0,0,0,26813,22999,17485,10588,0
17502,220000,2,1,1,37,0,0,0,0,0,0,152197,154167,158981,162348,0
22270,150000,2,1,2,29,-1,-1,-1,-1,-1,-1,962,5868,15218,15965,0
7705,200000,1,1,2,38,0,0,0,2,2,2,180486,183076,195535,190960,0
13642,50000,2,1,2,24,0,0,0,0,0,0,2757,3776,4785,5031,0
4305,40000,2,2,1,44,-1,-1,-1,-1,-1,-1,11770,4719,922,4665,0
9374,30000,2,3,1,45,1,2,2,2,0,0,29334,28198,29497,28268,0
22473,200000,2,2,1,39,3,2,2,2,2,0,117868,114483,118855,125357,1
18916,80000,2,2,1,28,1,-2,-1,-1,-1,0,0,146,1000,2525,0
7070,90000,1,2,2,38,0,0,0,0,0,0,112212,109495,48950,20253,0
3357,100000,1,2,2,27,0,0,0,0,2,0,41298,42448,44368,48652,0
6142,260000,2,1,2,53,0,0,0,0,0,0,235073,235704,198181,143561,0
23954,20000,1,1,2,24,-1,-1,-1,-1,0,-1,720,100,1192,7804,1
14924,160000,2,2,2,43,1,-2,-2,-2,-2,-1,0,0,0,0,0
3398,40000,2,2,1,45,1,2,0,0,0,0,11402,10928,11940,12241,1
21742,80000,2,2,2,23,0,0,-1,0,0,0,80715,82687,80613,80671,0
23733,280000,2,2,1,56,2,0,0,0,0,0,284128,284204,284041,283396,1
23994,20000,1,2,2,25,-1,-1,-1,-1,-1,0,390,390,390,390,0
20082,120000,2,2,2,43,0,0,0,-1,0,0,121427,60163,61723,25638,0
17275,150000,2,1,2,33,0,0,0,0,0,0,1911,3079,4057,1920,1
15188,160000,2,2,2,24,-1,2,-1,2,-1,-1,2227,316,632,316,0
18663,20000,2,2,1,27,0,0,0,-1,0,0,15939,17171,18005,1822,0
14882,50000,1,2,2,34,1,2,2,2,0,0,35548,31713,50319,42805,0
13109,240000,2,2,1,39,-1,-1,-1,0,0,0,9000,2831,68105,95615,0
5577,150000,1,2,2,26,-2,-2,-2,-2,-2,-2,3627,0,0,0,1
11182,140000,2,1,2,26,0,0,0,0,0,0,84151,87784,90424,92022,0
20169,160000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,2036,796,5740,0
15437,20000,1,2,2,23,1,-2,-2,-2,-1,0,0,0,0,0,0
22981,500000,2,2,1,43,-2,-2,-2,-2,-2,-2,10330,12320,12209,16727,0
8582,270000,2,2,2,38,-2,-2,-2,-2,-2,-2,11421,6060,4180,1833,0
3545,30000,2,1,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,1
5419,180000,1,1,1,50,0,0,0,0,0,0,181624,182765,180769,141352,0
6652,110000,1,2,2,29,0,0,0,0,0,0,107221,109494,111954,111771,0
366,330000,2,2,1,56,1,-1,-1,-2,-1,-1,-9,1520,1488,0,0
21215,80000,1,2,2,41,0,0,0,0,0,0,80920,80956,73875,75949,0
9062,220000,2,1,1,46,2,2,0,0,0,0,243517,228368,224414,196229,0
19056,70000,2,3,1,35,2,2,2,2,2,2,50834,52163,51060,54200,1
13828,420000,2,1,1,29,-2,-1,-1,-1,-1,-1,3020,2916,1985,6850,0
21252,360000,1,1,2,39,-1,-1,-1,-1,-2,-2,2758,1448,3740,0,0
13254,20000,1,1,1,48,2,2,0,0,0,0,14246,13727,14725,15018,1
21042,50000,1,2,2,47,0,0,0,0,0,0,48017,47913,49225,18858,0
19326,230000,2,2,1,38,-1,-1,-1,0,0,0,4549,0,24962,34372,0
16212,20000,2,3,2,34,1,2,2,2,2,0,19381,20359,19360,20421,0
897,110000,1,1,3,55,1,2,2,2,3,2,92610,94755,92351,101140,1
5304,200000,2,1,2,29,0,0,0,0,2,0,61099,64160,76593,93988,0
12301,80000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,641,658,0
20887,280000,1,2,2,47,0,0,0,0,0,0,229281,233992,186321,180598,0
12730,140000,1,2,2,24,-1,-1,-1,-1,-1,0,16343,1462,4326,6380,1
7886,50000,2,1,2,24,0,0,0,-2,-2,-2,12806,13490,0,0,1
10928,130000,1,3,2,44,0,0,0,0,0,0,83648,72031,59850,49099,0
13115,90000,2,3,1,45,-1,0,0,-1,-1,-1,2579,2516,0,298,0
22664,260000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,3459,0,0,0
19551,460000,2,1,2,41,0,-1,-1,-2,-2,-1,6302,31293,0,0,0
128,180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,1
18697,200000,2,1,2,28,-1,-1,-1,-1,-1,-1,18134,18410,1213,9095,0
6755,30000,2,1,2,24,0,0,0,0,0,0,17615,18338,19350,19734,0
17009,50000,2,2,2,24,2,2,2,2,2,2,49397,50388,51450,47867,0
23018,300000,2,2,2,43,0,0,0,0,0,2,36062,37055,38354,39634,0
19442,30000,2,1,2,45,1,2,-1,-1,-1,-1,5830,1330,909,390,0
3628,80000,1,3,2,27,0,0,0,0,0,0,47163,86021,44400,23954,0
10831,10000,1,2,2,22,2,0,0,-1,-1,-2,8631,9202,9975,528,1
5018,190000,2,2,1,34,0,0,2,2,2,0,86730,93705,91317,96079,0
8132,210000,2,2,2,37,0,0,0,0,0,0,31090,58054,44624,43339,0
11990,80000,2,2,1,26,0,0,0,0,0,0,35897,30090,29299,12406,0
14406,100000,2,1,2,26,0,0,0,-1,-1,2,24459,26726,25669,881,0
19520,80000,2,2,1,26,0,0,0,0,-2,-2,77758,80468,82150,0,1
19291,160000,2,2,1,33,-1,-1,-1,-1,-1,-1,1655,4271,3711,2121,0
4971,110000,1,2,2,36,0,0,0,0,0,0,109345,111980,111563,106625,0
12284,210000,2,1,2,34,-1,-1,-1,-1,-1,-1,1262,33414,1828,0,1
22943,80000,2,2,1,31,-2,-2,-2,-2,-2,-2,3506,2372,2988,273,0
2538,160000,1,2,1,26,-2,-2,-2,-2,-2,-2,0,0,0,0,1
825,40000,1,1,2,27,0,0,0,0,0,0,11058,11471,11776,12660,1
13280,10000,1,2,2,43,2,-1,-1,-1,-1,-1,654,608,654,5954,1
16971,30000,1,3,1,54,3,3,3,2,0,0,29391,30224,29472,56952,1
8160,330000,1,2,1,65,-2,-1,-1,-2,-2,-2,0,2500,0,0,0
16011,100000,2,2,1,32,0,0,0,0,0,0,29987,29219,27865,11166,0
11689,60000,1,2,2,42,0,0,0,0,0,2,60660,57718,38144,29542,0
4786,80000,1,2,2,36,-2,-2,-2,-2,-2,-2,59223,26241,10387,74864,0
1157,130000,2,1,2,23,-1,-1,-1,0,-1,0,3820,2640,30403,9630,0
7618,80000,2,2,2,24,-1,-1,2,0,0,0,2152,3832,3587,3332,1
8821,60000,2,1,2,33,0,0,2,0,-1,-1,11237,20978,12861,7888,1
13871,250000,1,1,2,29,0,0,0,0,0,0,124442,93302,92934,94002,0
3643,80000,1,2,1,35,0,0,0,0,0,0,78507,80327,80125,28345,0
19226,200000,2,2,1,38,-1,-1,-1,-1,-1,0,788,165,1520,413,0
18505,80000,2,3,1,26,0,0,0,0,0,0,78627,46314,75145,76846,0
16256,180000,2,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0
2417,280000,2,2,2,24,-1,-1,0,0,-1,-1,1006,1853,2657,1416,0
4435,200000,1,2,2,30,-1,-1,-1,-1,-1,-1,326,326,326,326,0
10933,50000,2,3,2,48,1,2,2,0,0,0,49295,50414,49158,29375,0
6817,120000,2,1,2,27,-1,0,0,0,0,0,22027,51757,113157,106767,0
3209,80000,2,2,1,23,0,0,0,0,0,0,72364,64105,45867,29713,0
21255,110000,1,2,2,38,0,0,0,0,0,0,95925,98331,100751,102496,0
10198,180000,1,1,2,32,0,0,0,0,0,0,63461,54673,53358,41379,0
4892,420000,2,1,2,33,-1,-1,-2,-2,-1,-1,25718,0,0,0,0
19866,100000,2,2,1,33,1,2,2,2,2,2,12560,16103,11166,10099,0
7889,220000,2,1,2,29,-2,-2,-2,-2,-2,-2,19030,14287,8183,21189,0
22896,110000,2,2,1,27,1,2,2,0,0,0,110593,111679,108455,109392,0
6417,110000,2,2,1,39,2,2,0,0,2,2,110109,106656,104407,108689,1
11050,90000,2,3,1,33,2,2,2,2,2,2,75619,77116,78252,78470,0
18648,190000,2,2,1,28,0,0,0,0,0,0,4639,4718,5610,7300,0
22584,500000,2,1,2,35,0,0,0,0,0,0,113466,116857,116402,95244,0
14895,60000,2,2,2,30,0,0,0,0,0,0,60922,59205,60850,40548,0
7361,220000,2,2,1,54,-1,-1,0,-1,-1,2,264,1138,3874,264,0
18980,200000,2,2,2,32,-1,-1,2,-1,0,-1,2261,298,298,13764,0
6152,50000,1,3,2,48,0,0,0,0,0,-1,79681,79989,76394,24873,0
1049,300000,2,1,1,42,-2,-2,-2,-2,-2,-2,3000,3300,0,0,0
8114,160000,2,1,1,39,1,-1,2,2,-2,-2,-5,776,186,0,1
22024,230000,2,2,2,26,0,0,0,0,0,0,2656,3678,4650,3234,0
7713,50000,1,2,1,34,0,0,0,0,0,0,24249,25952,29915,30215,0
20919,200000,1,1,2,38,2,-1,-1,-1,-1,-1,1810,3388,-12,1081,0
10418,170000,2,2,1,33,-2,-2,-2,-2,-2,-2,4018,6302,6844,1467,0
9852,100000,1,2,1,52,0,0,0,0,0,0,64254,21178,101565,82087,1
12225,80000,1,2,2,28,3,2,0,0,0,0,79425,77223,75075,76348,1
725,80000,2,2,2,34,0,0,0,2,2,2,25935,27210,28783,30003,0
21997,160000,2,1,2,27,-2,-2,-2,-2,-2,-2,1040,1188,1276,372,0
2270,70000,2,2,2,24,0,0,2,2,2,2,41485,44697,47229,47956,0
19039,90000,2,2,2,26,0,0,0,0,0,0,45069,43310,40275,37800,0
19032,50000,2,2,2,34,0,0,0,0,0,0,47303,48427,48069,49081,0
20140,230000,2,1,2,35,-1,-1,-1,-1,-2,-2,1890,533,267,0,0
19561,200000,2,1,1,40,-2,-2,-2,-2,-2,-2,0,0,2479,0,0
20748,360000,1,2,1,36,-2,-2,-2,-2,-2,-2,4671,928,5384,499,0
7691,100000,1,2,2,31,0,0,0,-2,-2,-2,95972,97650,-5000,-5000,0
13165,70000,2,2,1,38,0,0,0,0,0,0,40271,41126,21125,6197,0
16843,80000,1,3,1,48,0,0,0,0,0,0,76288,71659,67528,64035,0
6179,240000,2,3,1,37,-2,-2,-1,-1,-2,-1,-3,-3,1130,3525,0
17938,80000,1,1,2,35,0,0,-1,0,0,0,75734,93507,78716,53109,0
7273,50000,2,1,2,31,1,2,0,0,2,2,1129,1111,3186,6527,1
18007,800000,1,1,2,46,-2,-2,-2,-1,-1,-1,6229,4636,3810,6193,0
5060,140000,2,2,1,24,-1,-1,-1,-1,-1,-1,696,696,696,696,0
4437,100000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0
23801,240000,2,1,1,55,-1,0,0,-2,-2,-1,80199,82300,0,0,0
19225,390000,2,3,2,45,0,-1,-1,-1,-1,0,94373,2230,609,-3261,0
3218,320000,1,3,2,52,0,0,0,0,0,0,31858,33562,35119,36886,0
11788,300000,1,1,1,51,-1,-1,-1,-1,0,0,18961,4371,3391,34282,1
7592,170000,2,2,1,36,2,2,2,2,2,2,15031,16784,17711,17131,1
6692,160000,1,3,2,38,0,0,0,0,0,0,47269,45688,47690,48712,0
1727,50000,2,3,1,54,1,2,0,0,0,0,64069,59153,56275,53936,0
14553,20000,1,2,2,43,-1,-1,-1,-1,-1,-1,390,390,390,390,0
9237,240000,2,3,2,35,-1,-1,-2,-2,-2,-2,4215,0,0,0,0
150,260000,2,1,1,60,1,-2,-1,-1,-1,-1,-1100,-1100,21400,0,0
7929,200000,2,1,2,29,-1,-1,-1,-1,-2,-1,8972,0,65,0,1
15279,430000,2,2,1,47,-1,-1,-1,-1,-1,-1,1343,909,5271,757,0
19095,20000,2,2,1,37,0,0,0,0,0,0,19326,20240,17800,18699,0
3905,160000,1,3,1,30,1,2,0,0,0,0,102867,82729,72583,60565,0
23979,30000,1,2,2,23,0,0,2,2,0,0,14404,32852,17113,4818,0
18897,180000,2,2,2,28,-1,-1,-1,-1,-1,-1,300,340,-120,420,0
15968,30000,2,2,3,35,0,0,0,0,0,0,25952,26657,27972,28628,1
2099,320000,2,1,2,28,-1,0,-1,-1,-1,-1,18506,12237,913,5356,0
20391,80000,1,2,2,25,-2,-2,-2,-2,-2,-2,302,-62,1958,-101,0
21836,50000,2,2,1,22,0,0,0,0,0,0,34250,34833,35625,36754,1
2638,390000,1,1,2,28,-1,0,0,0,0,0,10439,25143,35165,44543,0
6901,230000,2,2,2,31,-1,-1,-1,-1,0,0,5070,4317,1421,10452,0
21272,500000,1,1,1,50,0,0,0,0,0,0,350340,359289,366475,248288,0
22050,250000,2,2,1,29,0,0,0,-1,-1,-1,227762,191424,18016,15353,0
22792,220000,2,2,1,36,2,2,2,2,0,0,192654,195725,197466,189149,1
10136,40000,2,1,2,24,-1,2,-1,-1,0,-1,780,390,390,780,1
3833,120000,2,3,1,48,-1,2,-1,-1,0,-1,3845,199,1823,3646,1
1333,160000,2,2,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,1
12787,340000,2,1,1,38,-1,-1,0,0,0,-1,15065,41951,86114,82049,0
17930,230000,1,2,2,31,0,0,0,0,0,0,170041,174811,177733,182106,0
5370,390000,2,2,1,44,0,0,0,0,0,0,169658,173758,177722,180132,0
7064,20000,1,3,2,37,0,0,0,-1,-1,-2,19716,20518,16551,1700,0
5828,280000,2,1,2,38,-1,0,0,-1,0,-1,17878,14011,30079,13139,1
7013,180000,1,3,2,29,-2,-2,-2,-2,-2,-1,4358,3160,2611,8710,0
11146,460000,1,2,1,39,0,0,0,0,0,0,168182,165850,163366,151904,0
2564,20000,2,2,1,32,0,0,0,0,0,0,15498,16409,17291,17588,0
7912,170000,2,2,1,49,2,2,0,0,0,0,164210,159883,126712,87369,1
3734,750000,2,2,1,43,-1,-1,-1,-2,-1,-1,72495,99628,74635,63749,0
21048,370000,1,2,2,39,0,0,0,0,0,0,377259,310284,278781,256794,0
9621,160000,2,3,1,49,-2,-2,-1,-1,-1,-2,741,6339,3334,3086,0
10036,190000,1,1,2,26,0,0,0,0,0,0,184136,186387,172506,89806,0
20461,50000,1,1,2,25,0,0,0,0,0,-1,15639,10504,11824,13018,0
17042,190000,2,2,2,25,0,0,0,0,0,0,26023,24995,23130,28126,0
13296,20000,1,2,1,28,0,0,0,0,0,0,18537,19205,19687,19684,0
11203,80000,2,3,2,39,0,-1,-1,-1,-1,0,4285,1866,5256,4451,0
12823,140000,2,2,1,50,1,2,2,2,2,2,136183,139121,140047,141215,0
8618,140000,2,1,1,45,-1,-1,-1,-1,-1,-1,316,316,316,316,0
8464,260000,2,2,2,28,0,0,0,0,0,0,251560,379318,226538,202887,0
13853,250000,2,1,1,25,-1,-1,-1,0,0,0,4769,6720,23393,13214,0
404,30000,1,2,1,48,0,0,0,0,0,0,27879,28870,27806,25142,0
5733,200000,1,1,1,44,-1,-1,-1,-1,-1,-1,25929,1582,21133,2941,0
2000,220000,1,2,1,32,0,-1,-1,-1,-1,-1,8000,8288,8000,0,0
7314,30000,2,2,2,22,0,0,0,0,0,-2,27447,28623,28700,29300,1
2360,300000,1,2,2,35,0,0,0,0,0,0,276536,206885,169901,170540,0
16476,20000,2,3,1,56,0,0,2,2,3,4,6949,8823,10523,12043,1
10017,150000,2,2,2,37,0,0,0,0,0,0,152349,152359,150257,79162,0
19356,580000,2,2,2,33,0,0,0,0,-1,-1,18812,15408,20629,10682,0
13208,350000,1,1,1,42,-1,-1,-1,-1,-1,-1,1134,2985,240,1041,0
8583,360000,2,1,2,47,2,2,3,2,0,0,291410,296936,283943,266246,1
8090,20000,1,1,2,24,2,2,2,2,2,2,1891,5680,5441,6346,1
17520,20000,2,1,2,33,0,0,3,3,2,2,11391,16180,16635,16082,0
17522,150000,2,6,1,47,0,0,0,0,0,0,89327,90666,91721,93063,0
1279,170000,1,2,2,31,0,0,0,0,0,0,24581,25611,26631,27383,0
12018,50000,2,2,1,47,2,0,0,2,2,2,10992,12047,15257,15410,1
671,30000,2,2,2,34,2,-1,2,2,2,2,99568,32326,31840,37075,0
21759,80000,2,1,2,24,-2,-2,-2,-2,-2,-2,0,698,4949,967,0
1446,80000,2,2,2,25,2,3,2,2,2,2,69602,67930,72205,73116,0
166,110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,0
13449,200000,1,2,1,57,-1,-1,-1,-1,-1,-1,780,0,780,390,0
13656,30000,2,3,2,29,2,2,2,2,2,0,15070,17509,17923,18134,1
10565,80000,2,2,1,34,0,0,0,2,0,0,63343,65325,69261,67551,0
17270,130000,2,2,1,34,0,0,0,0,0,0,99891,101032,104705,105478,0
14148,100000,2,2,2,27,0,0,0,0,0,0,94656,88758,90357,89209,0
10865,60000,2,5,2,22,0,0,0,0,0,0,61094,61260,55730,29846,0
18710,30000,2,2,2,26,0,0,0,0,0,0,27110,27460,29710,29452,1
3133,80000,1,2,1,54,0,0,0,0,0,-1,105365,108702,108486,94119,1
8315,200000,2,5,2,27,0,0,0,0,0,0,98761,85583,84398,88612,0
22298,320000,2,1,1,29,-1,0,0,-2,-2,-2,2799,7932,0,0,0
9569,20000,1,2,2,25,0,0,0,0,0,0,19770,19463,20998,19468,1
9471,90000,2,2,1,43,-2,-2,-2,-2,-2,-2,7489,5798,15112,0,0
10910,500000,1,1,1,41,0,0,0,0,0,0,231887,122499,107198,98450,0
13866,180000,2,2,2,44,-1,-1,-1,-1,-1,-1,7432,7433,7184,7184,0
19668,210000,2,3,2,36,2,0,0,0,0,0,420522,203447,206683,99411,0
8,100000,2,2,2,23,0,-1,-1,0,0,-1,11876,380,601,221,0
15373,390000,2,1,2,30,0,0,0,0,0,0,152535,153477,148629,141571,0
18262,250000,1,1,1,58,0,0,0,-1,0,0,1635,2491,-60,600,0
11678,50000,1,2,1,46,0,0,0,-1,-1,-1,49046,49221,46505,6991,0
13617,60000,2,2,2,24,0,0,0,0,0,0,57771,53334,0,41645,0
7837,20000,1,2,2,23,-1,0,0,0,0,0,15879,15441,9124,12915,0
21001,30000,1,2,1,36,1,-1,-1,-1,0,0,0,780,0,1170,0
10834,80000,2,2,1,51,1,-2,-2,-1,-1,-1,-12,-12,-12,17691,1
19341,50000,2,2,1,45,0,0,0,0,0,0,48875,50103,46641,31459,0
6623,90000,2,3,1,45,0,0,0,0,0,0,63115,33963,33807,2966,0
21035,230000,1,2,2,36,-2,-2,-2,-2,-2,-2,3245,1855,2577,8001,0
12231,30000,1,2,1,37,0,0,0,2,2,2,19625,20673,23702,23026,0
15872,30000,2,2,2,28,2,2,2,2,2,2,19334,20218,19607,21778,0
4632,20000,2,2,2,26,0,0,0,0,0,0,16385,17518,19302,18818,0
5707,350000,2,1,3,48,-1,-1,-1,-1,-1,-1,181212,6021,154505,19653,0
14442,260000,1,1,3,41,0,0,0,0,0,0,253795,253126,253218,249770,0
18080,50000,1,2,2,42,0,0,0,0,0,0,49495,50586,49200,49763,0
6322,450000,2,2,1,38,-2,-2,-2,-2,-2,-2,10972,15005,13887,17255,0
21951,50000,2,3,1,28,0,0,2,2,0,0,43165,49091,50453,49037,1
17970,50000,1,2,1,34,0,0,0,0,0,0,45459,45695,45866,46165,0
715,400000,2,1,2,31,-2,-2,-2,-2,-2,-2,203,767,664,1250,0
8567,120000,2,3,1,69,0,0,0,0,0,0,106775,108715,100937,102939,0
19058,100000,2,1,2,25,1,2,0,0,0,0,97271,88596,89218,63243,1
19830,30000,2,3,1,48,0,0,0,2,0,0,36956,35422,35714,32193,0
8757,140000,2,1,2,28,0,0,0,0,2,2,123662,124785,128906,137279,0
11034,30000,2,1,2,22,1,2,2,0,0,0,25229,25533,24441,24441,1
17950,100000,1,3,1,49,0,0,0,0,0,0,82214,74983,71958,68808,0
19738,50000,2,2,1,35,3,2,0,0,0,0,50437,49317,42052,22679,0
10664,50000,2,1,1,36,2,0,0,2,2,2,37397,40292,43073,44067,1
5188,200000,1,1,1,40,-2,-2,-2,-2,-2,-2,-7,1765,5074,19268,0
17539,130000,2,2,2,32,0,0,0,0,0,0,7469,8472,9143,9741,0
12709,350000,1,1,1,40,0,0,-1,-1,0,0,63200,6470,630,20682,0
3065,430000,2,2,1,42,0,0,0,0,0,0,89395,90052,90604,91200,0
4080,230000,2,2,1,42,-1,-1,-1,-1,-1,-1,6946,120,8794,2095,0
7892,290000,1,4,1,52,0,-1,-1,-1,0,0,302396,2000,2208,105145,0
8629,310000,2,1,1,41,0,0,0,0,0,0,48815,39593,104341,76635,0
21440,360000,2,2,1,26,0,0,0,0,0,0,358897,357100,362900,293597,1
14539,100000,1,3,1,35,0,0,0,0,0,0,96521,98728,74239,75704,0
19488,180000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0
20763,230000,1,2,2,34,-2,-2,-2,-2,-2,-2,27178,0,856,6147,0
11903,20000,1,2,2,28,1,2,2,2,0,0,2013,1837,3831,2825,0
14,70000,1,2,2,30,1,2,2,0,0,2,65802,67369,65701,66782,1
22969,300000,2,2,1,27,1,2,0,0,0,0,311987,305417,296009,92553,0
19865,180000,2,1,2,34,-2,-2,-2,-2,-2,-2,-20,50664,3200,2990,0
5902,140000,2,2,2,27,1,2,2,3,2,2,118013,123630,128308,125776,0
6470,200000,1,1,2,34,-1,-1,-1,-1,-1,-2,959,451,-1,605,0
7790,250000,2,2,2,26,0,0,0,0,0,-1,46467,17787,18852,24097,0
4078,50000,1,2,2,29,3,2,2,0,0,0,49747,51075,43662,18115,1
12051,80000,2,3,0,37,-2,-2,-2,-2,-2,-2,7070,3087,5210,3882,0
22782,120000,2,2,2,46,0,0,0,0,0,0,68168,69187,68466,42941,0
18297,20000,2,3,1,31,1,2,0,0,0,0,15903,15350,16438,17250,1
5138,200000,1,3,1,43,0,0,0,0,0,0,146206,150404,154977,157166,0
21256,30000,1,3,2,51,0,0,0,0,0,2,24070,25358,26447,26946,0
20035,160000,2,3,1,44,-2,-2,-2,-2,-2,-2,-18,-18,-18,-18,0
14457,210000,1,2,3,27,0,0,0,0,0,0,81387,82679,84014,84365,0
19321,100000,2,2,1,35,0,0,0,0,-2,-2,28428,29753,30900,0,0
7597,470000,2,2,1,35,0,0,0,0,0,0,64875,57920,59307,61500,0
12658,290000,1,2,1,38,0,0,0,0,0,0,118801,99370,84836,82168,0
3922,130000,1,1,2,25,-1,-1,-1,-1,0,0,13350,6123,2565,8975,0
22045,400000,2,3,1,25,0,-1,-1,-1,-1,-1,12570,958,4465,14272,0
10196,180000,2,1,2,34,-1,-1,-2,-2,-2,-2,1599,0,0,0,0
3611,210000,2,1,2,28,0,0,0,0,0,0,204191,204530,185587,136410,0
6295,460000,2,1,2,26,-1,-1,-1,-1,-1,-1,18738,16345,20246,9936,0
15668,50000,1,1,2,22,0,0,-1,0,0,0,45192,9920,16991,17727,0
16409,140000,2,3,1,34,0,0,0,0,0,0,138375,138796,142280,142002,0
10326,30000,2,2,1,23,0,0,0,0,2,2,29336,30047,29904,32025,1
23014,440000,2,1,1,41,-1,-1,-1,0,0,0,3982,12516,15869,20849,0
4557,150000,1,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0
7613,250000,2,2,2,36,0,0,0,0,0,0,62131,63238,51547,48483,0
11021,200000,2,3,2,29,0,0,-2,-2,-2,-2,98700,0,0,0,0
1977,180000,1,2,2,31,0,0,0,2,0,0,28566,32876,39120,38339,0
5798,50000,2,1,2,23,-2,-2,-2,-2,-2,-2,807,0,0,0,0
21986,300000,2,2,2,28,0,0,2,2,2,2,275855,286812,280337,318248,1
10670,50000,1,3,1,45,-1,-1,2,-1,-1,-1,261,1305,1134,1073,0
3366,500000,2,1,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,1
19956,100000,2,2,1,35,1,-2,-2,-2,-1,-1,0,0,0,0,0
17453,20000,2,2,1,46,1,2,0,0,0,0,13254,12749,13834,14894,1
3558,90000,2,3,1,53,0,0,0,0,0,0,87235,88338,78994,50095,0
16108,280000,2,2,1,42,2,0,0,0,0,0,185147,132646,137109,135264,1
17746,340000,2,1,1,56,-1,-1,-1,-1,0,0,5610,5399,12347,8612,1
16663,160000,1,3,2,28,2,2,2,2,2,0,152626,156752,152858,161801,1
10685,230000,1,3,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,1
13220,50000,1,2,2,32,0,0,0,0,0,0,48536,41045,41532,18646,0
7031,70000,2,2,1,43,0,0,0,0,0,0,38173,38750,39493,39879,0
10716,30000,2,3,1,31,2,2,2,-1,-1,-1,18870,3222,390,390,1
12698,30000,2,3,2,25,0,0,0,0,0,0,25366,27626,22034,16312,0
11710,160000,2,1,2,29,1,-1,-1,-1,-1,-1,-146,15414,1857,550,0
1898,500000,2,2,1,42,0,0,0,0,0,-1,60246,74832,126778,82611,0
4408,50000,1,2,2,27,0,0,0,0,0,0,50902,50716,49179,19747,0
14835,200000,1,1,2,37,0,0,0,0,0,0,118134,126591,134110,139209,0
15081,500000,1,1,2,38,0,-1,-1,0,0,0,130700,15785,154653,450497,0
20052,300000,2,1,1,39,-2,-2,-2,-2,-2,-2,2973,2694,7270,2970,0
15034,180000,1,2,1,36,2,2,2,2,2,2,114140,115764,117426,119000,1
2830,300000,2,1,1,32,1,-1,-1,-1,-1,-1,-227,44791,-649,129798,0
17416,70000,2,3,1,43,2,2,0,-1,0,0,85863,78125,68899,69131,1
21575,150000,2,3,2,23,0,0,0,0,0,0,11329,10775,11829,7031,0
22489,20000,2,3,1,45,-1,0,0,0,-1,-1,1649,2301,2840,0,0
9874,110000,1,2,1,48,0,0,0,0,0,0,107767,108561,108895,78194,0
7267,360000,1,2,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0
14945,180000,1,3,1,43,-1,-1,-1,-1,-1,-1,3690,15618,4685,238,0
20700,70000,1,2,1,36,0,0,0,0,0,0,33050,34100,21351,19837,0
14669,160000,1,3,1,59,-2,-2,-2,-2,-2,-2,-220,390,170,-220,0
10063,200000,1,2,1,31,1,2,2,0,0,0,29070,31302,29192,28170,0
14139,50000,1,2,1,35,0,0,0,0,-1,0,49008,49198,34239,14448,0
1051,110000,1,2,2,31,2,2,3,3,2,-1,279,279,279,279,0
3908,30000,2,1,2,29,1,2,2,0,0,0,12517,13027,12421,6105,1
8112,30000,2,1,2,36,1,2,0,0,0,0,25747,25048,26060,26578,1
10635,50000,1,1,2,30,0,0,0,0,0,2,43935,47744,40339,44377,0
4362,180000,1,1,2,35,-1,-1,-1,-1,-1,-1,326,326,10726,24104,0
8630,80000,1,1,2,31,0,0,0,0,0,0,46516,30122,24099,7764,0
21000,50000,1,3,1,40,-1,-1,-1,-1,-1,-1,1261,2522,170,1261,0
12320,240000,2,5,1,34,-1,-1,-1,-1,-1,-1,1731,6763,0,5717,0
16979,100000,2,1,1,30,1,-1,-1,-1,-2,-1,0,851,1585,-1,1
4415,350000,1,1,1,39,-1,-1,2,0,-1,0,325,2770,2247,1930,0
6504,50000,1,2,1,36,1,-2,-2,-2,-2,-1,0,0,0,0,0
23512,350000,2,2,2,32,-1,-1,-1,-1,-1,0,10362,42541,10723,1310,0
